mass_accuracy_diff,rank_accuracy_diff,in_mask_mass_accuracy,in_mask_rank_accuracy,out_mask_mass_accuracy,out_mask_rank_accuracy,model,xai_method,pretraining,label
-0.11579999999999999,0.020500000000000018,0.216,0.2701,0.3318,0.2496,vit,lrp,from_scratch,Enlarged Cardiomediastinum
-0.006000000000000005,0.03839999999999999,0.0633,0.1344,0.0693,0.096,vit,lrp,from_scratch,Enlarged Cardiomediastinum
0.27849999999999997,-0.007399999999999962,0.4722,0.271,0.1937,0.2784,vit,lrp,from_scratch,Enlarged Cardiomediastinum
-0.02150000000000002,0.0413,0.1415,0.233,0.163,0.1917,vit,lrp,from_scratch,Enlarged Cardiomediastinum
0.16949999999999998,0.030800000000000022,0.2576,0.1884,0.0881,0.1576,vit,lrp,from_scratch,Enlarged Cardiomediastinum
-0.0455,-0.0398,0.0866,0.1297,0.1321,0.1695,vit,lrp,from_scratch,Enlarged Cardiomediastinum
0.16629999999999998,0.04390000000000002,0.2608,0.1927,0.0945,0.1488,vit,lrp,from_scratch,Enlarged Cardiomediastinum
-0.2304,-0.019000000000000017,0.0761,0.1551,0.3065,0.1741,vit,lrp,from_scratch,Enlarged Cardiomediastinum
0.0739,0.049000000000000016,0.1556,0.2109,0.0817,0.1619,vit,lrp,from_scratch,Enlarged Cardiomediastinum
0.03680000000000001,0.002599999999999991,0.1443,0.1349,0.1075,0.1323,vit,lrp,from_scratch,Enlarged Cardiomediastinum
-0.0577,0.06490000000000001,0.1845,0.2639,0.2422,0.199,vit,lrp,from_scratch,Enlarged Cardiomediastinum
0.15500000000000003,0.08550000000000002,0.2444,0.2745,0.0894,0.189,vit,lrp,from_scratch,Enlarged Cardiomediastinum
0.007500000000000007,-0.024399999999999977,0.1461,0.2685,0.1386,0.2929,vit,lrp,from_scratch,Enlarged Cardiomediastinum
0.07250000000000001,0.2093,0.0753,0.2434,0.0028,0.0341,densenet,lrp,from_scratch,Cardiomegaly
0.7250000000000001,0.40779999999999994,0.8485,0.6071,0.1235,0.1993,densenet,lrp,from_scratch,Cardiomegaly
0.2854,0.06499999999999997,0.3352,0.2708,0.0498,0.2058,densenet,lrp,from_scratch,Cardiomegaly
-0.19940000000000002,-0.1886,0.359,0.2807,0.5584,0.4693,densenet,lrp,from_scratch,Cardiomegaly
0.035999999999999976,0.06559999999999999,0.2971,0.4656,0.2611,0.4,densenet,lrp,from_scratch,Cardiomegaly
0.1127,0.026199999999999998,0.1283,0.052,0.0156,0.0258,densenet,lrp,from_scratch,Cardiomegaly
0.04900000000000001,0.0727,0.1078,0.1124,0.0588,0.0397,densenet,lrp,from_scratch,Cardiomegaly
0.27930000000000005,0.18059999999999998,0.5017,0.5568,0.2224,0.3762,densenet,lrp,from_scratch,Cardiomegaly
-0.3347,0.12499999999999997,0.0633,0.3505,0.398,0.2255,densenet,lrp,from_scratch,Cardiomegaly
0.0431,-0.08569999999999998,0.095,0.083,0.0519,0.1687,densenet,lrp,from_scratch,Cardiomegaly
-0.0973,-0.1411,0.2845,0.4678,0.3818,0.6089,densenet,lrp,from_scratch,Cardiomegaly
-0.1785982901,-0.197084894,1.7099e-06,1.5106e-05,0.1786,0.1971,densenet,lrp,from_scratch,Cardiomegaly
0.1763,0.022399999999999975,0.5092,0.6122,0.3329,0.5898,densenet,lrp,from_scratch,Cardiomegaly
-0.05410000000000001,0.08880000000000002,0.0744,0.2645,0.1285,0.1757,densenet,lrp,from_scratch,Cardiomegaly
-0.40959999999999996,-0.296,0.2407,0.1346,0.6503,0.4306,densenet,lrp,from_scratch,Cardiomegaly
-0.04790000000000001,-0.0847,0.0987,0.0547,0.1466,0.1394,densenet,lrp,from_scratch,Cardiomegaly
0.022199999999999998,0.020000000000000004,0.0327,0.124,0.0105,0.104,densenet,lrp,from_scratch,Cardiomegaly
0.4379,0.064,0.4686,0.3337,0.0307,0.2697,densenet,lrp,from_scratch,Cardiomegaly
-0.21480000000000005,-0.16230000000000006,0.3615,0.4733,0.5763,0.6356,densenet,lrp,from_scratch,Cardiomegaly
0.2046,0.07399999999999998,0.2104,0.1329,0.0058,0.0589,densenet,lrp,from_scratch,Cardiomegaly
0.0525,-0.0138,0.0554,0.0391,0.0029,0.0529,densenet,lrp,from_scratch,Cardiomegaly
-0.12419999999999998,-0.09169999999999999,0.2926,0.0845,0.4168,0.1762,densenet,lrp,from_scratch,Cardiomegaly
-0.2534,0.10180000000000003,0.2118,0.3224,0.4652,0.2206,densenet,lrp,from_scratch,Cardiomegaly
0.24789999999999998,0.21430000000000002,0.3237,0.395,0.0758,0.1807,densenet,lrp,from_scratch,Cardiomegaly
0.1623,0.20490000000000003,0.2401,0.276,0.0778,0.0711,densenet,lrp,from_scratch,Cardiomegaly
-0.06119999999999998,-0.1175,0.2962,0.4128,0.3574,0.5303,densenet,lrp,from_scratch,Cardiomegaly
0.8375999999999999,0.25949999999999995,0.9711,0.3319,0.1335,0.0724,densenet,lrp,from_scratch,Cardiomegaly
0.1374,0.1099,0.3695,0.4569,0.2321,0.347,densenet,lrp,from_scratch,Cardiomegaly
-0.02479999999999999,-0.043999999999999984,0.3256,0.363,0.3504,0.407,densenet,lrp,from_scratch,Cardiomegaly
-0.5806,-0.32030000000000003,0.3999,0.2643,0.9805,0.5846,densenet,lrp,from_scratch,Cardiomegaly
-0.1465,-0.18680000000000002,0.0234,0.0515,0.1699,0.2383,densenet,lrp,from_scratch,Cardiomegaly
-0.14279999999999998,-0.21849999999999997,0.2558,0.3151,0.3986,0.5336,densenet,lrp,from_scratch,Cardiomegaly
-0.08440000000000003,-0.027200000000000002,0.3035,0.3778,0.3879,0.405,densenet,lrp,from_scratch,Cardiomegaly
0.0709,0.1397,0.0751,0.1479,0.0042,0.0082,densenet,lrp,from_scratch,Cardiomegaly
0.2867,0.003500000000000003,0.3295,0.0724,0.0428,0.0689,densenet,lrp,from_scratch,Cardiomegaly
-0.09579999999999997,-0.2465,0.2406,0.1173,0.3364,0.3638,densenet,lrp,from_scratch,Cardiomegaly
0.2065,-0.2103,0.3711,0.281,0.1646,0.4913,densenet,lrp,from_scratch,Cardiomegaly
0.4304,0.12869999999999998,0.4447,0.1866,0.0143,0.0579,densenet,lrp,from_scratch,Cardiomegaly
0.1111,0.3143,0.1447,0.3759,0.0336,0.0616,densenet,lrp,from_scratch,Cardiomegaly
-0.2686,-0.35950000000000004,0.315,0.3508,0.5836,0.7103,densenet,lrp,from_scratch,Cardiomegaly
0.2701,0.2576,0.3003,0.3704,0.0302,0.1128,densenet,lrp,from_scratch,Cardiomegaly
0.1887,-0.0929,0.2296,0.0455,0.0409,0.1384,densenet,lrp,from_scratch,Cardiomegaly
-0.12,-0.1427,0.0141,0.049,0.1341,0.1917,densenet,lrp,from_scratch,Cardiomegaly
0.0259,-0.0533,0.0555,0.0643,0.0296,0.1176,densenet,lrp,from_scratch,Cardiomegaly
0.0932,0.17190000000000003,0.2328,0.3657,0.1396,0.1938,densenet,lrp,from_scratch,Cardiomegaly
0.02639999999999998,0.2508,0.2868,0.5682,0.2604,0.3174,densenet,lrp,from_scratch,Cardiomegaly
0.020299999999999985,-0.07329999999999998,0.3791,0.4553,0.3588,0.5286,densenet,lrp,from_scratch,Cardiomegaly
0.41570000000000007,0.11509999999999998,0.5238,0.3954,0.1081,0.2803,densenet,lrp,from_scratch,Cardiomegaly
0.15960000000000002,0.0232,0.4576,0.571,0.298,0.5478,densenet,lrp,from_scratch,Cardiomegaly
-0.0445,-0.15549999999999997,0.0724,0.1587,0.1169,0.3142,densenet,lrp,from_scratch,Cardiomegaly
0.4048,-0.027399999999999994,0.4335,0.0931,0.0287,0.1205,densenet,lrp,from_scratch,Cardiomegaly
0.0525,0.1898,0.0583,0.2235,0.0058,0.0337,densenet,lrp,from_scratch,Cardiomegaly
0.30500000000000005,0.06629999999999997,0.4807,0.5466,0.1757,0.4803,densenet,lrp,from_scratch,Cardiomegaly
0.36219999999999997,0.2454,0.3818,0.3083,0.0196,0.0629,densenet,lrp,from_scratch,Cardiomegaly
-0.0288,0.01859999999999999,0.0409,0.1103,0.0697,0.0917,densenet,lrp,from_scratch,Cardiomegaly
-0.0539,-0.040900000000000006,0.0214,0.0377,0.0753,0.0786,densenet,lrp,from_scratch,Cardiomegaly
0.008999999999999994,0.17350000000000004,0.1336,0.4791,0.1246,0.3056,densenet,lrp,from_scratch,Cardiomegaly
-0.13129999999999997,0.1693,0.48,0.5313,0.6113,0.362,densenet,lrp,from_scratch,Cardiomegaly
-0.15000000000000002,0.13120000000000004,0.2935,0.6016,0.4435,0.4704,densenet,lrp,from_scratch,Cardiomegaly
-0.328,0.010299999999999976,0.3121,0.4214,0.6401,0.4111,densenet,lrp,from_scratch,Cardiomegaly
-0.11569999999999997,-0.05199999999999999,0.3683,0.4389,0.484,0.4909,densenet,lrp,from_scratch,Cardiomegaly
0.5613,0.1966,0.5628,0.2413,0.0015,0.0447,densenet,lrp,from_scratch,Cardiomegaly
-0.1387,-0.04139999999999999,0.3548,0.481,0.4935,0.5224,densenet,lrp,from_scratch,Cardiomegaly
-0.15080000000000005,-0.03539999999999999,0.2714,0.44,0.4222,0.4754,densenet,lrp,from_scratch,Cardiomegaly
0.1094,0.1784,0.3034,0.2884,0.194,0.11,densenet,lrp,from_scratch,Cardiomegaly
-0.029299999999999993,-0.17000000000000004,0.4045,0.4679,0.4338,0.6379,densenet,lrp,from_scratch,Cardiomegaly
0.08689999999999999,0.021799999999999986,0.1314,0.3401,0.0445,0.3183,densenet,lrp,from_scratch,Cardiomegaly
0.003000000000000001,0.012899999999999998,0.0122,0.0202,0.0092,0.0073,densenet,lrp,from_scratch,Cardiomegaly
-0.0787,-0.011600000000000013,0.0304,0.1234,0.1091,0.135,vit,lrp,from_scratch,Cardiomegaly
-0.04970000000000001,0.017999999999999988,0.0815,0.1437,0.1312,0.1257,vit,lrp,from_scratch,Cardiomegaly
0.10790000000000001,0.00030000000000002247,0.2018,0.1526,0.0939,0.1523,vit,lrp,from_scratch,Cardiomegaly
0.0012999999999999956,0.011899999999999994,0.0906,0.176,0.0893,0.1641,vit,lrp,from_scratch,Cardiomegaly
-0.0881,-0.014499999999999992,0.0164,0.0517,0.1045,0.0662,vit,lrp,from_scratch,Cardiomegaly
-0.01419999999999999,0.00470000000000001,0.0763,0.1461,0.0905,0.1414,vit,lrp,from_scratch,Cardiomegaly
-0.23490000000000003,-0.010400000000000006,0.0416,0.1093,0.2765,0.1197,vit,lrp,from_scratch,Cardiomegaly
0.09729999999999998,0.025399999999999978,0.2171,0.1788,0.1198,0.1534,vit,lrp,from_scratch,Cardiomegaly
0.06400000000000002,0.010099999999999998,0.1564,0.1249,0.0924,0.1148,vit,lrp,from_scratch,Cardiomegaly
-0.26749999999999996,-0.04669999999999999,0.0532,0.1179,0.3207,0.1646,vit,lrp,from_scratch,Cardiomegaly
0.6517,-0.001899999999999999,0.7057,0.0683,0.054,0.0702,vit,lrp,from_scratch,Cardiomegaly
0.15000000000000002,0.0388,0.2781,0.178,0.1281,0.1392,vit,lrp,from_scratch,Cardiomegaly
-0.1395,-0.05860000000000001,0.2747,0.2125,0.4142,0.2711,vit,lrp,from_scratch,Cardiomegaly
-0.05650000000000001,-0.09590000000000001,0.0382,0.0693,0.0947,0.1652,vit,lrp,from_scratch,Cardiomegaly
-0.1966,-0.0784,0.0084,0.0324,0.205,0.1108,vit,lrp,from_scratch,Cardiomegaly
0.19970000000000004,0.0426,0.3037,0.2691,0.104,0.2265,vit,lrp,from_scratch,Cardiomegaly
-0.047599999999999996,0.003700000000000009,0.0395,0.1267,0.0871,0.123,vit,lrp,from_scratch,Cardiomegaly
-0.0692,-0.10579999999999999,0.0229,0.0301,0.0921,0.1359,vit,lrp,from_scratch,Cardiomegaly
0.0706,-0.04230000000000003,0.52,0.2181,0.4494,0.2604,vit,lrp,from_scratch,Cardiomegaly
0.2091,0.06240000000000001,0.2702,0.1577,0.0611,0.0953,vit,lrp,from_scratch,Cardiomegaly
-0.10849999999999999,-0.03260000000000002,0.0524,0.0933,0.1609,0.1259,vit,lrp,from_scratch,Cardiomegaly
0.1658,0.061700000000000005,0.2034,0.2068,0.0376,0.1451,vit,lrp,from_scratch,Cardiomegaly
-0.3688,-0.01949999999999999,0.1379,0.1763,0.5067,0.1958,vit,lrp,from_scratch,Cardiomegaly
-0.1182,-0.059300000000000005,0.0473,0.0982,0.1655,0.1575,vit,lrp,from_scratch,Cardiomegaly
0.08039999999999999,0.013200000000000003,0.1576,0.1046,0.0772,0.0914,vit,lrp,from_scratch,Cardiomegaly
-0.0213,0.045,0.1075,0.1125,0.1288,0.0675,vit,lrp,from_scratch,Cardiomegaly
0.04669999999999999,0.035500000000000004,0.1359,0.1603,0.0892,0.1248,vit,lrp,from_scratch,Cardiomegaly
0.026999999999999996,0.013700000000000004,0.0886,0.0916,0.0616,0.0779,vit,lrp,from_scratch,Cardiomegaly
0.2138,-0.015000000000000013,0.3711,0.1856,0.1573,0.2006,vit,lrp,from_scratch,Cardiomegaly
-0.08589999999999998,-0.016599999999999976,0.2121,0.1627,0.298,0.1793,vit,lrp,from_scratch,Cardiomegaly
0.22949999999999998,0.01730000000000001,0.3349,0.1535,0.1054,0.1362,vit,lrp,from_scratch,Cardiomegaly
0.17810000000000004,-0.0466,0.3264,0.183,0.1483,0.2296,vit,lrp,from_scratch,Cardiomegaly
-0.08409999999999998,-0.1264,0.0551,0.0847,0.1392,0.2111,vit,lrp,from_scratch,Cardiomegaly
0.055699999999999986,-0.07780000000000001,0.1465,0.1114,0.0908,0.1892,vit,lrp,from_scratch,Cardiomegaly
-0.1528,0.031799999999999995,0.1234,0.2087,0.2762,0.1769,vit,lrp,from_scratch,Cardiomegaly
-0.5924,-0.011899999999999994,0.1316,0.1661,0.724,0.178,vit,lrp,from_scratch,Cardiomegaly
0.026500000000000003,-0.001799999999999996,0.0843,0.0995,0.0578,0.1013,vit,lrp,from_scratch,Cardiomegaly
-0.0975,-0.038500000000000006,0.042,0.0842,0.1395,0.1227,vit,lrp,from_scratch,Cardiomegaly
0.06570000000000001,0.026400000000000007,0.1589,0.1307,0.0932,0.1043,vit,lrp,from_scratch,Cardiomegaly
-0.08710000000000001,-0.06699999999999999,0.0514,0.0954,0.1385,0.1624,vit,lrp,from_scratch,Cardiomegaly
0.07370000000000002,0.0761,0.117,0.1248,0.0433,0.0487,vit,lrp,from_scratch,Cardiomegaly
-0.0471,-0.025800000000000017,0.1547,0.1611,0.2018,0.1869,vit,lrp,from_scratch,Cardiomegaly
0.20239999999999997,0.02529999999999999,0.3071,0.1465,0.1047,0.1212,vit,lrp,from_scratch,Cardiomegaly
0.02099999999999999,0.024099999999999996,0.0715,0.0894,0.0505,0.0653,vit,lrp,from_scratch,Cardiomegaly
0.0429,-0.028999999999999998,0.0575,0.0799,0.0146,0.1089,vit,lrp,from_scratch,Cardiomegaly
0.007400000000000004,0.015100000000000002,0.0456,0.0888,0.0382,0.0737,vit,lrp,from_scratch,Cardiomegaly
-0.2326,-0.030100000000000016,0.0152,0.1351,0.2478,0.1652,vit,lrp,from_scratch,Cardiomegaly
0.06190000000000001,0.011700000000000016,0.1829,0.1499,0.121,0.1382,vit,lrp,from_scratch,Cardiomegaly
0.003699999999999995,0.0368,0.1142,0.1651,0.1105,0.1283,vit,lrp,from_scratch,Cardiomegaly
0.1548,0.13,0.1779,0.1835,0.0231,0.0535,vit,lrp,from_scratch,Cardiomegaly
-0.33840000000000003,-0.10570000000000002,0.0883,0.1456,0.4267,0.2513,vit,lrp,from_scratch,Cardiomegaly
0.008100000000000003,0.006100000000000001,0.0432,0.0511,0.0351,0.045,vit,lrp,from_scratch,Cardiomegaly
-0.1941,0.014500000000000013,0.0957,0.1647,0.2898,0.1502,vit,lrp,from_scratch,Cardiomegaly
0.0367,0.0242,0.0952,0.1031,0.0585,0.0789,vit,lrp,from_scratch,Cardiomegaly
0.024500000000000008,0.024099999999999996,0.0729,0.1148,0.0484,0.0907,vit,lrp,from_scratch,Cardiomegaly
-0.0371,0.030100000000000002,0.0389,0.0968,0.076,0.0667,vit,lrp,from_scratch,Cardiomegaly
-0.08449999999999999,-0.026099999999999998,0.0546,0.1009,0.1391,0.127,vit,lrp,from_scratch,Cardiomegaly
-0.18109999999999998,0.027700000000000002,0.4712,0.2921,0.6523,0.2644,vit,lrp,from_scratch,Cardiomegaly
-0.017199999999999993,-0.06799999999999999,0.166,0.1087,0.1832,0.1767,vit,lrp,from_scratch,Cardiomegaly
0.0906,0.021199999999999997,0.1626,0.1459,0.072,0.1247,vit,lrp,from_scratch,Cardiomegaly
-0.1421,0.02850000000000001,0.0538,0.133,0.1959,0.1045,vit,lrp,from_scratch,Cardiomegaly
-0.0015999999999999903,-0.03090000000000001,0.1355,0.1974,0.1371,0.2283,vit,lrp,from_scratch,Cardiomegaly
0.0559,0.0532,0.0871,0.21,0.0312,0.1568,vit,lrp,from_scratch,Cardiomegaly
-0.04450000000000001,0.0358,0.1041,0.1932,0.1486,0.1574,vit,lrp,from_scratch,Cardiomegaly
-0.014999999999999993,0.03899999999999999,0.0502,0.1364,0.0652,0.0974,vit,lrp,from_scratch,Cardiomegaly
-0.3136,0.0179,0.1718,0.1394,0.4854,0.1215,vit,lrp,from_scratch,Cardiomegaly
0.04849999999999999,0.00839999999999999,0.1354,0.158,0.0869,0.1496,vit,lrp,from_scratch,Cardiomegaly
-0.09450000000000001,-0.05929999999999999,0.0561,0.1872,0.1506,0.2465,vit,lrp,from_scratch,Cardiomegaly
0.0133,0.0185,0.0138,0.0185,0.0005,0.0,densenet,lrp,from_scratch,Lung Opacity
0.0763,0.0804,0.0766,0.0804,0.0003,0.0,densenet,lrp,from_scratch,Lung Opacity
0.006900000000000003,-0.046700000000000005,0.0587,0.0144,0.0518,0.0611,densenet,lrp,from_scratch,Lung Opacity
0.016500000000000015,0.0121,0.1454,0.1555,0.1289,0.1434,densenet,lrp,from_scratch,Lung Opacity
-0.000877291,0.0,2.2709e-05,0.0,0.0009,0.0,densenet,lrp,from_scratch,Lung Opacity
-9.710900000000001e-05,0.0,2.891e-06,0.0,0.0001,0.0,densenet,lrp,from_scratch,Lung Opacity
-0.0047,0.0,0.0017,0.0,0.0064,0.0,densenet,lrp,from_scratch,Lung Opacity
0.042800000000000005,-0.032299999999999995,0.1605,0.1958,0.1177,0.2281,densenet,lrp,from_scratch,Lung Opacity
0.13090000000000002,0.12009999999999998,0.3301,0.4074,0.1992,0.2873,densenet,lrp,from_scratch,Lung Opacity
0.15369999999999998,-0.054400000000000004,0.3883,0.2338,0.2346,0.2882,densenet,lrp,from_scratch,Lung Opacity
0.05840000000000001,0.0804,0.0971,0.1295,0.0387,0.0491,densenet,lrp,from_scratch,Lung Opacity
-0.0166,-0.0103,0.0002,0.0,0.0168,0.0103,densenet,lrp,from_scratch,Lung Opacity
-0.01989948693,-0.0121,5.1307e-07,0.0,0.0199,0.0121,densenet,lrp,from_scratch,Lung Opacity
0.0917,0.1174,0.0927,0.1182,0.001,0.0008,densenet,lrp,from_scratch,Lung Opacity
-0.0034000000000000002,0.0053,0.0037,0.0053,0.0071,0.0,densenet,lrp,from_scratch,Lung Opacity
-0.039900000000000005,-0.0017,0.0023,0.0,0.0422,0.0017,densenet,lrp,from_scratch,Lung Opacity
0.048099810459999996,0.0722,0.0481,0.0722,1.8954e-07,0.0,densenet,lrp,from_scratch,Lung Opacity
0.020897649999999997,0.018,0.0209,0.018,2.35e-06,0.0,densenet,lrp,from_scratch,Lung Opacity
0.0749,0.007000000000000006,0.2379,0.277,0.163,0.27,densenet,lrp,from_scratch,Lung Opacity
-0.005999999999999998,0.0504,0.0308,0.0811,0.0368,0.0307,densenet,lrp,from_scratch,Lung Opacity
-0.10099999999999999,-0.12000000000000001,0.0089,0.0304,0.1099,0.1504,densenet,lrp,from_scratch,Lung Opacity
0.031599999999999996,0.051199999999999996,0.0647,0.1012,0.0331,0.05,densenet,lrp,from_scratch,Lung Opacity
0.03899999999999999,0.06409999999999999,0.1167,0.1563,0.0777,0.0922,densenet,lrp,from_scratch,Lung Opacity
-0.049400000000000006,-0.14270000000000002,0.0612,0.0462,0.1106,0.1889,densenet,lrp,from_scratch,Lung Opacity
0.08000000000000002,0.17809999999999998,0.2066,0.3014,0.1266,0.1233,densenet,lrp,from_scratch,Lung Opacity
-0.04049999999999998,-0.11809999999999998,0.1277,0.197,0.1682,0.3151,densenet,lrp,from_scratch,Lung Opacity
-0.13540000000000002,0.015300000000000008,0.0596,0.1947,0.195,0.1794,densenet,lrp,from_scratch,Lung Opacity
0.0132,0.0026,0.0147,0.0026,0.0015,0.0,densenet,lrp,from_scratch,Lung Opacity
0.0121,0.019800000000000005,0.0611,0.0805,0.049,0.0607,densenet,lrp,from_scratch,Lung Opacity
-0.10200000000000001,-0.2128,0.0358,0.0701,0.1378,0.2829,densenet,lrp,from_scratch,Lung Opacity
-0.021600000000000008,-0.08,0.0895,0.0646,0.1111,0.1446,densenet,lrp,from_scratch,Lung Opacity
-0.1263,-0.21480000000000002,0.0763,0.0557,0.2026,0.2705,densenet,lrp,from_scratch,Lung Opacity
-0.0032999999999999974,-0.06520000000000001,0.0871,0.0526,0.0904,0.1178,densenet,lrp,from_scratch,Lung Opacity
0.03690000000000001,-0.0567,0.0855,0.0398,0.0486,0.0965,densenet,lrp,from_scratch,Lung Opacity
0.031700000000000006,0.0651,0.0427,0.0713,0.011,0.0062,densenet,lrp,from_scratch,Lung Opacity
-0.049799997367499994,-0.0947,2.6325e-09,0.0,0.0498,0.0947,densenet,lrp,from_scratch,Lung Opacity
0.0032000000000000015,0.007800000000000001,0.0228,0.0425,0.0196,0.0347,densenet,lrp,from_scratch,Lung Opacity
-0.026999999999999996,-0.045773509000000004,0.0054,2.6491e-05,0.0324,0.0458,densenet,lrp,from_scratch,Lung Opacity
-0.017099999999999997,-0.026099999999999998,0.0071,0.0005,0.0242,0.0266,densenet,lrp,from_scratch,Lung Opacity
-0.0765,-0.1155,0.0058,0.0,0.0823,0.1155,densenet,lrp,from_scratch,Lung Opacity
0.0114,0.0,0.0118,0.0,0.0004,0.0,densenet,lrp,from_scratch,Lung Opacity
0.011299999999999998,0.0973,0.0496,0.134,0.0383,0.0367,densenet,lrp,from_scratch,Lung Opacity
0.008999999999999994,0.0022999999999999965,0.0949,0.0996,0.0859,0.0973,densenet,lrp,from_scratch,Lung Opacity
0.0431,-0.020099999999999993,0.0507,0.0568,0.0076,0.0769,densenet,lrp,from_scratch,Lung Opacity
-0.011699999999999999,-0.033100000000000004,0.0103,0.0145,0.022,0.0476,densenet,lrp,from_scratch,Lung Opacity
0.1669,0.14029999999999998,0.4328,0.3927,0.2659,0.2524,densenet,lrp,from_scratch,Lung Opacity
-0.033499999999999995,-0.0602,0.0088,0.0047,0.0423,0.0649,densenet,lrp,from_scratch,Lung Opacity
0.031200000000000006,0.0776,0.1051,0.1205,0.0739,0.0429,densenet,lrp,from_scratch,Lung Opacity
-0.018000000000000002,-0.0179,0.0587,0.0514,0.0767,0.0693,densenet,lrp,from_scratch,Lung Opacity
0.1476,0.1532,0.2392,0.3246,0.0916,0.1714,densenet,lrp,from_scratch,Lung Opacity
-0.1112,-0.12479999999999997,0.1046,0.2358,0.2158,0.3606,densenet,lrp,from_scratch,Lung Opacity
0.017000000000000015,0.03359999999999999,0.1879,0.2666,0.1709,0.233,densenet,lrp,from_scratch,Lung Opacity
0.05699999999999998,0.08929999999999999,0.1599,0.1919,0.1029,0.1026,densenet,lrp,from_scratch,Lung Opacity
0.0411,0.06920000000000001,0.0968,0.1125,0.0557,0.0433,densenet,lrp,from_scratch,Lung Opacity
-0.1772,-0.1299,0.0002,0.0,0.1774,0.1299,densenet,lrp,from_scratch,Lung Opacity
0.14379999999999998,0.1429,0.2225,0.2439,0.0787,0.101,densenet,lrp,from_scratch,Lung Opacity
-0.15259999999999999,-0.022800000000000015,0.1732,0.1977,0.3258,0.2205,densenet,lrp,from_scratch,Lung Opacity
0.0689,0.09939999999999999,0.0753,0.102,0.0064,0.0026,densenet,lrp,from_scratch,Lung Opacity
-0.047799999999999995,-0.1296,0.0909,0.0781,0.1387,0.2077,densenet,lrp,from_scratch,Lung Opacity
-0.0222,-0.061200000000000004,0.0287,0.0193,0.0509,0.0805,densenet,lrp,from_scratch,Lung Opacity
-0.0517,-0.0948,0.0011,0.0,0.0528,0.0948,densenet,lrp,from_scratch,Lung Opacity
-0.0739,-0.0887,0.1263,0.1728,0.2002,0.2615,densenet,lrp,from_scratch,Lung Opacity
-0.023100000000000002,-0.0199,0.0405,0.0361,0.0636,0.056,densenet,lrp,from_scratch,Lung Opacity
0.0563,0.0561,0.1383,0.1311,0.082,0.075,densenet,lrp,from_scratch,Lung Opacity
0.0017000000000000001,-0.0382,0.0441,0.0078,0.0424,0.046,densenet,lrp,from_scratch,Lung Opacity
-0.019799999999999998,-0.012200000000000003,0.0805,0.0959,0.1003,0.1081,densenet,lrp,from_scratch,Lung Opacity
0.010999999999999996,-0.05200000000000002,0.0924,0.1324,0.0814,0.1844,densenet,lrp,from_scratch,Lung Opacity
-0.07190000000000002,-0.12309999999999999,0.3195,0.3582,0.3914,0.4813,densenet,lrp,from_scratch,Lung Opacity
-0.0742,-0.1769,0.0359,0.0318,0.1101,0.2087,densenet,lrp,from_scratch,Lung Opacity
-0.004499999999999997,-0.04630000000000001,0.0386,0.0464,0.0431,0.0927,densenet,lrp,from_scratch,Lung Opacity
0.4347,0.263,0.5517,0.4081,0.117,0.1451,densenet,lrp,from_scratch,Lung Opacity
0.022499999999999964,-0.02400000000000002,0.2996,0.3207,0.2771,0.3447,densenet,lrp,from_scratch,Lung Opacity
0.1048,0.007699999999999985,0.4495,0.4235,0.3447,0.4158,densenet,lrp,from_scratch,Lung Opacity
0.008400000000000001,0.0306,0.0125,0.0306,0.0041,0.0,densenet,lrp,from_scratch,Lung Opacity
-0.0338,-0.1067,0.0456,0.0008,0.0794,0.1075,densenet,lrp,from_scratch,Lung Opacity
-0.009399999999999992,0.042899999999999994,0.1474,0.2808,0.1568,0.2379,densenet,lrp,from_scratch,Lung Opacity
-0.2748,-0.1643,0.0981,0.0997,0.3729,0.264,densenet,lrp,from_scratch,Lung Opacity
-0.0076999999999999985,-0.004200000000000009,0.1052,0.1502,0.1129,0.1544,densenet,lrp,from_scratch,Lung Opacity
0.11339999999999997,0.11749999999999997,0.2572,0.3571,0.1438,0.2396,densenet,lrp,from_scratch,Lung Opacity
-0.06319999999999999,-0.0832,0.0204,0.0211,0.0836,0.1043,densenet,lrp,from_scratch,Lung Opacity
